EventID,SportID,VenueID,Event,Year,Season
5770,71,30,"Speed Skating Men's 1,500 metres",1998,Winter
5771,71,26,"Speed Skating Women's 1,500 metres",1994,Winter
5772,72,33,Cross Country Skiing Women's 10 kilometres,1964,Winter
5773,78,29,Freestyle Skiing Men's Slopestyle,2014,Winter
5774,74,33,Alpine Skiing Men's Giant Slalom,1976,Winter
5775,74,33,Alpine Skiing Men's Slalom,1976,Winter
5776,74,28,Alpine Skiing Men's Giant Slalom,1980,Winter
5777,77,40,Nordic Combined Men's Individual,1924,Winter
5778,74,33,Alpine Skiing Women's Downhill,1964,Winter
5779,74,33,Alpine Skiing Women's Giant Slalom,1964,Winter
5780,73,34,Biathlon Men's 10 kilometres Sprint,1984,Winter
5781,73,34,Biathlon Men's 20 kilometres,1984,Winter
5782,73,34,Biathlon Men's 4 x 7.5 kilometres Relay,1984,Winter
5783,73,33,Biathlon Men's 20 kilometres,1976,Winter
5784,73,33,Biathlon Men's 4 x 7.5 kilometres Relay,1976,Winter
5785,74,38,Alpine Skiing Men's Slalom,1968,Winter
5786,43,27,Ice Hockey Women's Ice Hockey,2002,Winter
5787,43,31,Ice Hockey Men's Ice Hockey,2006,Winter
5788,76,31,Bobsleigh Men's Four,2006,Winter
5789,78,29,Freestyle Skiing Women's Halfpipe,2014,Winter
5790,79,40,"Ski Jumping Men's Normal Hill, Individual",1924,Winter
5791,72,40,Cross Country Skiing Men's 18 kilometres,1924,Winter
5792,43,37,Ice Hockey Men's Ice Hockey,2010,Winter
5793,74,33,Alpine Skiing Men's Downhill,1964,Winter
5794,74,33,Alpine Skiing Men's Giant Slalom,1964,Winter
5795,74,33,Alpine Skiing Men's Slalom,1964,Winter
5796,47,29,Figure Skating Mixed Ice Dancing,2014,Winter
5797,47,31,Figure Skating Mixed Pairs,2006,Winter
5798,43,36,Ice Hockey Men's Ice Hockey,1956,Winter
5799,43,33,Ice Hockey Men's Ice Hockey,1964,Winter
5800,72,28,Cross Country Skiing Men's 50 kilometres,1932,Winter
5801,73,32,Biathlon Men's 20 kilometres,1960,Winter
5802,74,35,Alpine Skiing Women's Downhill,1952,Winter
5803,74,35,Alpine Skiing Women's Giant Slalom,1952,Winter
5804,74,36,Alpine Skiing Women's Downhill,1956,Winter
5805,74,36,Alpine Skiing Women's Giant Slalom,1956,Winter
5806,74,36,Alpine Skiing Women's Slalom,1956,Winter
5807,43,31,Ice Hockey Women's Ice Hockey,2006,Winter
5808,43,37,Ice Hockey Women's Ice Hockey,2010,Winter
5809,47,31,Figure Skating Mixed Ice Dancing,2006,Winter
5810,47,37,Figure Skating Mixed Ice Dancing,2010,Winter
5811,76,33,Bobsleigh Men's Two,1964,Winter
5812,76,33,Bobsleigh Men's Four,1964,Winter
5813,72,29,Cross Country Skiing Women's 30 kilometres,2014,Winter
5814,72,29,Cross Country Skiing Women's 15 km Skiathlon,2014,Winter
5815,81,31,Snowboarding Men's Halfpipe,2006,Winter
5816,77,34,Nordic Combined Men's Individual,1984,Winter
5817,43,30,Ice Hockey Women's Ice Hockey,1998,Winter
5818,80,40,Curling Men's Curling,1924,Winter
5819,72,25,Cross Country Skiing Men's 30 kilometres,1992,Winter
5820,72,30,Cross Country Skiing Men's 10 kilometres,1998,Winter
5821,72,30,Cross Country Skiing Men's 10/15 kilometres Pursuit,1998,Winter
5822,72,30,Cross Country Skiing Men's 4 x 10 kilometres Relay,1998,Winter
5823,43,33,Ice Hockey Men's Ice Hockey,1976,Winter
5824,79,26,"Ski Jumping Men's Normal Hill, Individual",1994,Winter
5825,79,26,"Ski Jumping Men's Large Hill, Individual",1994,Winter
5826,79,26,"Ski Jumping Men's Large Hill, Team",1994,Winter
5827,79,30,"Ski Jumping Men's Normal Hill, Individual",1998,Winter
5828,79,30,"Ski Jumping Men's Large Hill, Individual",1998,Winter
5829,79,30,"Ski Jumping Men's Large Hill, Team",1998,Winter
5830,79,27,"Ski Jumping Men's Normal Hill, Individual",2002,Winter
5831,79,27,"Ski Jumping Men's Large Hill, Individual",2002,Winter
5832,79,27,"Ski Jumping Men's Large Hill, Team",2002,Winter
5833,79,31,"Ski Jumping Men's Normal Hill, Individual",2006,Winter
5834,79,31,"Ski Jumping Men's Large Hill, Individual",2006,Winter
5835,79,31,"Ski Jumping Men's Large Hill, Team",2006,Winter
5836,79,37,"Ski Jumping Men's Normal Hill, Individual",2010,Winter
5837,79,37,"Ski Jumping Men's Large Hill, Individual",2010,Winter
5838,79,29,"Ski Jumping Men's Normal Hill, Individual",2014,Winter
5839,79,29,"Ski Jumping Men's Large Hill, Individual",2014,Winter
5840,79,29,"Ski Jumping Men's Large Hill, Team",2014,Winter
5841,76,35,Bobsleigh Men's Four,1952,Winter
5842,76,36,Bobsleigh Men's Four,1956,Winter
5843,76,42,Bobsleigh Men's Four,1936,Winter
5844,74,24,Alpine Skiing Women's Giant Slalom,1988,Winter
5845,74,24,Alpine Skiing Women's Slalom,1988,Winter
5846,43,30,Ice Hockey Men's Ice Hockey,1998,Winter
5847,79,33,"Ski Jumping Men's Normal Hill, Individual",1964,Winter
5848,79,33,"Ski Jumping Men's Large Hill, Individual",1964,Winter
5849,79,38,"Ski Jumping Men's Normal Hill, Individual",1968,Winter
5850,79,38,"Ski Jumping Men's Large Hill, Individual",1968,Winter
5851,78,37,Freestyle Skiing Women's Aerials,2010,Winter
5852,74,34,Alpine Skiing Men's Giant Slalom,1984,Winter
5853,74,34,Alpine Skiing Men's Slalom,1984,Winter
5854,74,24,Alpine Skiing Men's Giant Slalom,1988,Winter
5855,79,28,"Ski Jumping Men's Normal Hill, Individual",1980,Winter
5856,79,28,"Ski Jumping Men's Large Hill, Individual",1980,Winter
5857,72,39,Cross Country Skiing Women's 5 kilometres,1972,Winter
5858,82,25,"Short Track Speed Skating Men's 5,000 metres Relay",1992,Winter
5859,82,26,"Short Track Speed Skating Men's 5,000 metres Relay",1994,Winter
5860,72,38,Cross Country Skiing Men's 15 kilometres,1968,Winter
5861,72,38,Cross Country Skiing Men's 30 kilometres,1968,Winter
5862,72,38,Cross Country Skiing Men's 50 kilometres,1968,Winter
5863,72,38,Cross Country Skiing Men's 4 x 10 kilometres Relay,1968,Winter
5864,76,34,Bobsleigh Men's Four,1984,Winter
5865,72,32,Cross Country Skiing Men's 15 kilometres,1960,Winter
5866,73,33,Biathlon Men's 20 kilometres,1964,Winter
5867,47,34,Figure Skating Men's Singles,1984,Winter
5868,73,27,Biathlon Women's 15 kilometres,2002,Winter
5869,73,27,Biathlon Women's 4 x 7.5 kilometres Relay,2002,Winter
5870,73,31,Biathlon Women's 7.5 kilometres Sprint,2006,Winter
5871,73,31,Biathlon Women's 10 kilometres Pursuit,2006,Winter
5872,73,31,Biathlon Women's 12.5 kilometres Mass Start,2006,Winter
5873,73,31,Biathlon Women's 15 kilometres,2006,Winter
5874,73,31,Biathlon Women's 4 x 6 kilometres Relay,2006,Winter
5875,72,29,Cross Country Skiing Men's 15 kilometres,2014,Winter
5876,72,29,Cross Country Skiing Men's 50 kilometres,2014,Winter
5877,74,27,Alpine Skiing Women's Giant Slalom,2002,Winter
5878,74,27,Alpine Skiing Women's Slalom,2002,Winter
5879,43,38,Ice Hockey Men's Ice Hockey,1968,Winter
5880,75,29,Luge Women's Singles,2014,Winter
5881,83,27,Skeleton Men's Skeleton,2002,Winter
5882,72,32,Cross Country Skiing Men's 30 kilometres,1960,Winter
5883,72,32,Cross Country Skiing Men's 4 x 10 kilometres Relay,1960,Winter
5884,72,24,Cross Country Skiing Men's 15 kilometres,1988,Winter
5885,72,24,Cross Country Skiing Men's 30 kilometres,1988,Winter
5886,75,30,Luge Men's Singles,1998,Winter
5887,75,27,Luge Men's Singles,2002,Winter
5888,74,32,Alpine Skiing Men's Downhill,1960,Winter
5889,74,32,Alpine Skiing Men's Giant Slalom,1960,Winter
5890,74,32,Alpine Skiing Men's Slalom,1960,Winter
5891,74,37,Alpine Skiing Men's Downhill,2010,Winter
5892,74,37,Alpine Skiing Men's Super G,2010,Winter
5893,74,31,Alpine Skiing Men's Combined,2006,Winter
5894,75,27,Luge Mixed (Men)'s Doubles,2002,Winter
5895,75,31,Luge Mixed (Men)'s Doubles,2006,Winter
5896,71,28,"Speed Skating Women's 1,000 metres",1980,Winter
5897,71,28,"Speed Skating Women's 1,500 metres",1980,Winter
5898,71,28,"Speed Skating Women's 3,000 metres",1980,Winter
5899,72,25,Cross Country Skiing Women's 5 kilometres,1992,Winter
5900,72,25,Cross Country Skiing Women's 30 kilometres,1992,Winter
5901,72,25,Cross Country Skiing Women's 5/10 kilometres Pursuit,1992,Winter
5902,72,25,Cross Country Skiing Women's 4 x 5 kilometres Relay,1992,Winter
5903,72,26,Cross Country Skiing Women's 15 kilometres,1994,Winter
5904,72,26,Cross Country Skiing Women's 30 kilometres,1994,Winter
5905,72,26,Cross Country Skiing Women's 4 x 5 kilometres Relay,1994,Winter
5906,72,30,Cross Country Skiing Women's 5 kilometres,1998,Winter
5907,72,30,Cross Country Skiing Women's 30 kilometres,1998,Winter
5908,72,30,Cross Country Skiing Women's 5/10 kilometres Pursuit,1998,Winter
5909,72,30,Cross Country Skiing Women's 4 x 5 kilometres Relay,1998,Winter
5910,72,27,Cross Country Skiing Women's 15 kilometres,2002,Winter
5911,72,27,Cross Country Skiing Women's 5/5 kilometres Pursuit,2002,Winter
5912,72,27,Cross Country Skiing Women's 4 x 5 kilometres Relay,2002,Winter
5913,72,35,Cross Country Skiing Women's 10 kilometres,1952,Winter
5914,47,35,Figure Skating Women's Singles,1952,Winter
5915,47,36,Figure Skating Women's Singles,1956,Winter
5916,83,27,Skeleton Women's Skeleton,2002,Winter
5917,83,31,Skeleton Women's Skeleton,2006,Winter
5918,74,27,Alpine Skiing Women's Downhill,2002,Winter
5919,74,27,Alpine Skiing Women's Super G,2002,Winter
5920,74,27,Alpine Skiing Women's Combined,2002,Winter
5921,74,31,Alpine Skiing Women's Downhill,2006,Winter
5922,74,31,Alpine Skiing Women's Super G,2006,Winter
5923,74,37,Alpine Skiing Women's Downhill,2010,Winter
5924,74,37,Alpine Skiing Women's Super G,2010,Winter
5925,74,37,Alpine Skiing Women's Giant Slalom,2010,Winter
5926,74,37,Alpine Skiing Women's Combined,2010,Winter
5927,74,29,Alpine Skiing Women's Downhill,2014,Winter
5928,74,29,Alpine Skiing Women's Combined,2014,Winter
5929,78,29,Freestyle Skiing Women's Aerials,2014,Winter
5930,76,40,Bobsleigh Men's Four/Five,1924,Winter
5931,72,25,Cross Country Skiing Women's 15 kilometres,1992,Winter
5932,72,35,Cross Country Skiing Men's 4 x 10 kilometres Relay,1952,Winter
5933,72,36,Cross Country Skiing Men's 15 kilometres,1956,Winter
5934,72,36,Cross Country Skiing Men's 30 kilometres,1956,Winter
5935,76,34,Bobsleigh Men's Two,1984,Winter
5936,75,24,Luge Mixed (Men)'s Doubles,1988,Winter
5937,47,24,Figure Skating Men's Singles,1988,Winter
5938,74,29,Alpine Skiing Men's Super G,2014,Winter
5939,79,37,"Ski Jumping Men's Large Hill, Team",2010,Winter
5940,74,39,Alpine Skiing Men's Giant Slalom,1972,Winter
5941,74,39,Alpine Skiing Men's Slalom,1972,Winter
5942,74,30,Alpine Skiing Women's Super G,1998,Winter
5943,82,25,"Short Track Speed Skating Women's 3,000 metres Relay",1992,Winter
5944,74,42,Alpine Skiing Men's Combined,1936,Winter
5945,78,27,Freestyle Skiing Women's Moguls,2002,Winter
5946,78,26,Freestyle Skiing Men's Moguls,1994,Winter
5947,82,30,"Short Track Speed Skating Men's 5,000 metres Relay",1998,Winter
5948,82,27,Short Track Speed Skating Men's 500 metres,2002,Winter
5949,72,34,Cross Country Skiing Men's 15 kilometres,1984,Winter
5950,72,34,Cross Country Skiing Men's 30 kilometres,1984,Winter
5951,72,34,Cross Country Skiing Men's 50 kilometres,1984,Winter
5952,79,25,"Ski Jumping Men's Normal Hill, Individual",1992,Winter
5953,79,25,"Ski Jumping Men's Large Hill, Individual",1992,Winter
5954,79,25,"Ski Jumping Men's Large Hill, Team",1992,Winter
5955,47,28,Figure Skating Women's Singles,1980,Winter
5956,72,39,Cross Country Skiing Men's 15 kilometres,1972,Winter
5957,72,39,Cross Country Skiing Men's 4 x 10 kilometres Relay,1972,Winter
5958,72,39,Cross Country Skiing Women's 3 x 5 kilometres Relay,1972,Winter
5959,74,38,Alpine Skiing Women's Giant Slalom,1968,Winter
5960,74,38,Alpine Skiing Women's Slalom,1968,Winter
5961,72,41,Cross Country Skiing Men's 18 kilometres,1948,Winter
5962,77,41,Nordic Combined Men's Individual,1948,Winter
5963,47,33,Figure Skating Women's Singles,1976,Winter
5964,47,33,Figure Skating Mixed Pairs,1964,Winter
5965,71,41,"Speed Skating Men's 5,000 metres",1948,Winter
5966,72,40,Cross Country Skiing Men's 50 kilometres,1924,Winter
5967,47,33,Figure Skating Women's Singles,1964,Winter
5968,47,38,Figure Skating Women's Singles,1968,Winter
5969,47,39,Figure Skating Women's Singles,1972,Winter
5970,74,35,Alpine Skiing Men's Giant Slalom,1952,Winter
5971,74,35,Alpine Skiing Men's Slalom,1952,Winter
5972,74,41,Alpine Skiing Men's Downhill,1948,Winter
5973,74,41,Alpine Skiing Men's Slalom,1948,Winter
5974,74,41,Alpine Skiing Men's Combined,1948,Winter
5975,74,35,Alpine Skiing Men's Downhill,1952,Winter
5976,74,36,Alpine Skiing Men's Downhill,1956,Winter
5977,74,36,Alpine Skiing Men's Giant Slalom,1956,Winter
5978,74,36,Alpine Skiing Men's Slalom,1956,Winter
5979,76,38,Bobsleigh Men's Four,1968,Winter
5980,74,24,Alpine Skiing Men's Downhill,1988,Winter
5981,74,24,Alpine Skiing Men's Super G,1988,Winter
5982,72,27,Cross Country Skiing Men's 30 kilometres,2002,Winter
5983,72,27,Cross Country Skiing Men's 10/10 kilometres Pursuit,2002,Winter
5984,74,28,Alpine Skiing Women's Giant Slalom,1980,Winter
5985,74,28,Alpine Skiing Women's Slalom,1980,Winter
5986,79,29,"Ski Jumping Women's Normal Hill, Individual",2014,Winter
5987,82,29,Short Track Speed Skating Men's 500 metres,2014,Winter
5988,82,29,"Short Track Speed Skating Men's 1,000 metres",2014,Winter
5989,82,29,"Short Track Speed Skating Men's 1,500 metres",2014,Winter
5990,82,29,"Short Track Speed Skating Men's 5,000 metres Relay",2014,Winter
5991,72,24,Cross Country Skiing Men's 50 kilometres,1988,Winter
5992,76,36,Bobsleigh Men's Two,1956,Winter
5993,80,31,Curling Women's Curling,2006,Winter
5994,72,31,Cross Country Skiing Men's 4 x 10 kilometres Relay,2006,Winter
5995,72,31,Cross Country Skiing Men's Team Sprint,2006,Winter
5996,81,31,Snowboarding Women's Halfpipe,2006,Winter
5997,72,36,Cross Country Skiing Women's 10 kilometres,1956,Winter
5998,72,36,Cross Country Skiing Women's 3 x 5 kilometres Relay,1956,Winter
5999,75,28,Luge Women's Singles,1980,Winter
6000,75,33,Luge Men's Singles,1964,Winter
6001,75,33,Luge Mixed (Men)'s Doubles,1964,Winter
6002,72,28,Cross Country Skiing Men's 50 kilometres,1980,Winter
6003,72,28,Cross Country Skiing Men's 4 x 10 kilometres Relay,1980,Winter
6004,72,34,Cross Country Skiing Men's 4 x 10 kilometres Relay,1984,Winter
6005,72,29,Cross Country Skiing Women's 10 kilometres,2014,Winter
6006,72,33,Cross Country Skiing Men's 15 kilometres,1964,Winter
6007,72,33,Cross Country Skiing Men's 30 kilometres,1964,Winter
6008,72,31,Cross Country Skiing Women's Sprint,2006,Winter
6009,72,31,Cross Country Skiing Women's 10 kilometres,2006,Winter
6010,72,31,Cross Country Skiing Women's 4 x 5 kilometres Relay,2006,Winter
6011,72,33,Cross Country Skiing Women's 5 kilometres,1976,Winter
6012,72,33,Cross Country Skiing Women's 10 kilometres,1976,Winter
6013,72,33,Cross Country Skiing Women's 4 x 5 kilometres Relay,1976,Winter
6014,74,25,Alpine Skiing Women's Giant Slalom,1992,Winter
6015,74,25,Alpine Skiing Women's Slalom,1992,Winter
6016,75,33,Luge Women's Singles,1964,Winter
6017,71,37,Speed Skating Women's 500 metres,2010,Winter
6018,82,30,"Short Track Speed Skating Women's 3,000 metres Relay",1998,Winter
6019,71,33,"Speed Skating Women's 1,500 metres",1964,Winter
6020,82,27,"Short Track Speed Skating Men's 1,000 metres",2002,Winter
6021,82,27,"Short Track Speed Skating Men's 1,500 metres",2002,Winter
6022,82,31,Short Track Speed Skating Men's 500 metres,2006,Winter
6023,82,31,"Short Track Speed Skating Men's 1,000 metres",2006,Winter
6024,82,31,"Short Track Speed Skating Men's 1,500 metres",2006,Winter
6025,82,31,"Short Track Speed Skating Men's 5,000 metres Relay",2006,Winter
6026,71,31,Speed Skating Men's 500 metres,2006,Winter
6027,71,31,"Speed Skating Men's 1,000 metres",2006,Winter
6028,82,30,Short Track Speed Skating Men's 500 metres,1998,Winter
6029,82,30,"Short Track Speed Skating Men's 1,000 metres",1998,Winter
6030,82,27,"Short Track Speed Skating Men's 5,000 metres Relay",2002,Winter
6031,75,31,Luge Women's Singles,2006,Winter
6032,73,25,Biathlon Men's 20 kilometres,1992,Winter
6033,47,42,Figure Skating Women's Singles,1936,Winter
6034,47,39,Figure Skating Men's Singles,1972,Winter
6035,73,24,Biathlon Men's 10 kilometres Sprint,1988,Winter
6036,79,41,"Ski Jumping Men's Normal Hill, Individual",1928,Winter
6037,72,28,Cross Country Skiing Men's 18 kilometres,1932,Winter
6038,77,38,Nordic Combined Men's Individual,1968,Winter
6039,77,39,Nordic Combined Men's Individual,1972,Winter
6040,71,41,"Speed Skating Men's 10,000 metres",1948,Winter
6041,71,35,"Speed Skating Men's 5,000 metres",1952,Winter
6042,71,35,"Speed Skating Men's 10,000 metres",1952,Winter
6043,71,36,"Speed Skating Men's 10,000 metres",1956,Winter
6044,71,27,"Speed Skating Men's 1,500 metres",2002,Winter
6045,71,31,"Speed Skating Men's 1,500 metres",2006,Winter
6046,71,33,"Speed Skating Men's 1,000 metres",1976,Winter
6047,71,33,"Speed Skating Men's 1,500 metres",1976,Winter
6048,71,28,"Speed Skating Men's 1,000 metres",1980,Winter
6049,71,28,"Speed Skating Men's 1,500 metres",1980,Winter
6050,74,32,Alpine Skiing Women's Giant Slalom,1960,Winter
6051,74,32,Alpine Skiing Women's Slalom,1960,Winter
6052,81,29,Snowboarding Women's Slopestyle,2014,Winter
6053,81,30,Snowboarding Men's Giant Slalom,1998,Winter
6054,81,27,Snowboarding Men's Parallel Giant Slalom,2002,Winter
6055,81,31,Snowboarding Men's Parallel Giant Slalom,2006,Winter
6056,81,31,Snowboarding Men's Boardercross,2006,Winter
6057,81,37,Snowboarding Men's Parallel Giant Slalom,2010,Winter
6058,81,29,Snowboarding Men's Parallel Giant Slalom,2014,Winter
6059,81,29,Snowboarding Men's Parallel Slalom,2014,Winter
6060,74,33,Alpine Skiing Men's Downhill,1976,Winter
6061,74,28,Alpine Skiing Men's Downhill,1980,Winter
6062,43,28,Ice Hockey Men's Ice Hockey,1932,Winter
6063,43,41,Ice Hockey Men's Ice Hockey,1948,Winter
6064,71,29,"Speed Skating Men's 1,000 metres",2014,Winter
6065,71,29,"Speed Skating Men's 1,500 metres",2014,Winter
6066,71,41,Speed Skating Men's 500 metres,1928,Winter
6067,71,41,"Speed Skating Men's 1,500 metres",1928,Winter
6068,71,41,"Speed Skating Men's 5,000 metres",1928,Winter
6069,71,41,"Speed Skating Men's 10,000 metres",1928,Winter
6070,74,26,Alpine Skiing Women's Giant Slalom,1994,Winter
6071,73,24,Biathlon Men's 20 kilometres,1988,Winter
6072,73,24,Biathlon Men's 4 x 7.5 kilometres Relay,1988,Winter
6073,73,25,Biathlon Men's 4 x 7.5 kilometres Relay,1992,Winter
6074,73,26,Biathlon Men's 20 kilometres,1994,Winter
6075,73,26,Biathlon Men's 4 x 7.5 kilometres Relay,1994,Winter
6076,72,27,Cross Country Skiing Women's Sprint,2002,Winter
6077,72,27,Cross Country Skiing Women's 10 kilometres,2002,Winter
6078,72,31,Cross Country Skiing Women's 30 kilometres,2006,Winter
6079,72,31,Cross Country Skiing Women's Team Sprint,2006,Winter
6080,43,42,Ice Hockey Men's Ice Hockey,1936,Winter
6081,72,41,Cross Country Skiing Men's 18 kilometres,1928,Winter
6082,72,41,Cross Country Skiing Men's 50 kilometres,1928,Winter
6083,72,28,Cross Country Skiing Women's 10 kilometres,1980,Winter
6084,72,28,Cross Country Skiing Women's 4 x 5 kilometres Relay,1980,Winter
6085,72,34,Cross Country Skiing Women's 5 kilometres,1984,Winter
6086,72,34,Cross Country Skiing Women's 10 kilometres,1984,Winter
6087,72,34,Cross Country Skiing Women's 20 kilometres,1984,Winter
6088,72,34,Cross Country Skiing Women's 4 x 5 kilometres Relay,1984,Winter
6089,78,30,Freestyle Skiing Men's Aerials,1998,Winter
6090,47,31,Figure Skating Women's Singles,2006,Winter
6091,47,37,Figure Skating Women's Singles,2010,Winter
6092,47,30,Figure Skating Women's Singles,1998,Winter
6093,73,27,Biathlon Women's 7.5 kilometres Sprint,2002,Winter
6094,73,27,Biathlon Women's 10 kilometres Pursuit,2002,Winter
6095,72,31,Cross Country Skiing Men's 50 kilometres,2006,Winter
6096,80,30,Curling Men's Curling,1998,Winter
6097,73,30,Biathlon Men's 10 kilometres Sprint,1998,Winter
6098,73,30,Biathlon Men's 20 kilometres,1998,Winter
6099,73,27,Biathlon Men's 10 kilometres Sprint,2002,Winter
6100,73,27,Biathlon Men's 12.5 kilometres Pursuit,2002,Winter
6101,73,27,Biathlon Men's 20 kilometres,2002,Winter
6102,73,27,Biathlon Men's 4 x 7.5 kilometres Relay,2002,Winter
6103,73,31,Biathlon Men's 10 kilometres Sprint,2006,Winter
6104,73,31,Biathlon Men's 12.5 kilometres Pursuit,2006,Winter
